_application fan
_version 2.2
_type SymmetricFan

AMBIENT_DIM
35

DIM
13

LINEALITY_DIM
7

RAYS
-1 1 1 -2 2 2 -1 -1 1 1 -3 -3 -1 -1 1 1 0 2 2 -1 2 2 -1 -1 1 1 0 -3 -3 -1 0 2 2 -1 0	# 159
-1 1 1 -2 2 2 -1 -1 1 1 2 2 -1 -1 1 1 0 -3 -3 -1 -3 -3 -1 -1 1 1 0 2 2 -1 0 2 2 -1 0	# 160
-1 1 1 2 -1 -1 0 1 -3 2 -1 -1 0 1 2 -3 -1 0 0 2 1 1 2 -2 -1 -1 1 -3 2 -1 1 2 -3 -1 2	# 161
-1 1 1 2 -1 -1 0 1 -3 2 1 1 2 -2 -1 -1 1 -3 2 -1 -1 -1 0 1 2 -3 -1 0 0 2 1 2 -3 -1 2	# 162
-1 1 1 2 -1 -1 0 1 2 -3 -1 -1 0 1 -3 2 -1 0 0 2 1 1 2 -2 -1 -1 1 2 -3 -1 1 -3 2 -1 2	# 163
-1 1 1 2 -1 -1 0 1 2 -3 1 1 2 -2 -1 -1 1 2 -3 -1 -1 -1 0 1 -3 2 -1 0 0 2 1 -3 2 -1 2	# 164
-1 1 1 2 1 1 2 -2 -1 -1 -1 -1 0 1 -3 2 1 -3 2 -1 -1 -1 0 1 2 -3 1 2 -3 -1 -1 0 0 2 2	# 165
-1 1 1 2 1 1 2 -2 -1 -1 -1 -1 0 1 2 -3 1 2 -3 -1 -1 -1 0 1 -3 2 1 -3 2 -1 -1 0 0 2 2	# 166
-1 1 2 1 -1 0 -1 -3 1 2 -1 0 -1 2 1 -3 0 -1 0 2 1 2 1 -1 -2 -1 -3 1 2 -1 2 1 -3 -1 2	# 167
-1 1 2 1 -1 0 -1 -3 1 2 1 2 1 -1 -2 -1 -3 1 2 -1 -1 0 -1 2 1 -3 0 -1 0 2 2 1 -3 -1 2	# 168
-1 1 2 1 -1 0 -1 2 1 -3 -1 0 -1 -3 1 2 0 -1 0 2 1 2 1 -1 -2 -1 2 1 -3 -1 -3 1 2 -1 2	# 169
-1 1 2 1 -1 0 -1 2 1 -3 1 2 1 -1 -2 -1 2 1 -3 -1 -1 0 -1 -3 1 2 0 -1 0 2 -3 1 2 -1 2	# 170
-1 1 2 1 1 2 1 -1 -2 -1 -1 0 -1 -3 1 2 -3 1 2 -1 -1 0 -1 2 1 -3 2 1 -3 -1 0 -1 0 2 2	# 171
-1 1 2 1 1 2 1 -1 -2 -1 -1 0 -1 2 1 -3 2 1 -3 -1 -1 0 -1 -3 1 2 -3 1 2 -1 0 -1 0 2 2	# 172
-1 2 -1 2 -3 -1 -3 2 0 2 1 -2 1 1 -1 1 1 -1 1 -1 2 -1 2 -3 0 -3 2 0 2 0 1 -1 1 -1 -1	# 173
-1 2 -1 2 -3 -1 -3 2 0 2 2 -1 2 -3 0 -3 2 0 2 0 1 -2 1 1 -1 1 1 -1 1 -1 1 -1 1 -1 -1	# 174
-1 2 -1 2 1 -2 1 1 -1 1 -3 -1 -3 2 0 2 1 -1 1 -1 2 -1 2 -3 0 -3 1 -1 1 -1 2 0 2 0 -1	# 175
-1 2 -1 2 1 -2 1 1 -1 1 2 -1 2 -3 0 -3 1 -1 1 -1 -3 -1 -3 2 0 2 1 -1 1 -1 2 0 2 0 -1	# 176
-1 2 -1 2 2 -1 2 -3 0 -3 -3 -1 -3 2 0 2 2 0 2 0 1 -2 1 1 -1 1 1 -1 1 -1 1 -1 1 -1 -1	# 177
-1 2 -1 2 2 -1 2 -3 0 -3 1 -2 1 1 -1 1 1 -1 1 -1 -3 -1 -3 2 0 2 2 0 2 0 1 -1 1 -1 -1	# 178
-1 2 1 1 0 -1 -1 -3 2 1 0 -1 -1 2 -3 1 0 0 -1 2 2 1 1 -1 -1 -2 -3 2 1 -1 2 -3 1 -1 2	# 179
-1 2 1 1 0 -1 -1 -3 2 1 2 1 1 -1 -1 -2 -3 2 1 -1 0 -1 -1 2 -3 1 0 0 -1 2 2 -3 1 -1 2	# 180
-1 2 1 1 0 -1 -1 2 -3 1 0 -1 -1 -3 2 1 0 0 -1 2 2 1 1 -1 -1 -2 2 -3 1 -1 -3 2 1 -1 2	# 181
-1 2 1 1 0 -1 -1 2 -3 1 2 1 1 -1 -1 -2 2 -3 1 -1 0 -1 -1 -3 2 1 0 0 -1 2 -3 2 1 -1 2	# 182
-1 2 1 1 2 1 1 -1 -1 -2 0 -1 -1 -3 2 1 -3 2 1 -1 0 -1 -1 2 -3 1 2 -3 1 -1 0 0 -1 2 2	# 183
-1 2 1 1 2 1 1 -1 -1 -2 0 -1 -1 2 -3 1 2 -3 1 -1 0 -1 -1 -3 2 1 -3 2 1 -1 0 0 -1 2 2	# 184
-1 2 2 -1 -3 -3 -1 0 2 2 1 1 -2 -1 1 1 -1 1 1 -1 2 2 -1 0 -3 -3 0 2 2 0 -1 1 1 -1 -1	# 185
-1 2 2 -1 -3 -3 -1 0 2 2 2 2 -1 0 -3 -3 0 2 2 0 1 1 -2 -1 1 1 -1 1 1 -1 -1 1 1 -1 -1	# 186
-1 2 2 -1 1 1 -2 -1 1 1 -3 -3 -1 0 2 2 -1 1 1 -1 2 2 -1 0 -3 -3 -1 1 1 -1 0 2 2 0 -1	# 187
-1 2 2 -1 1 1 -2 -1 1 1 2 2 -1 0 -3 -3 -1 1 1 -1 -3 -3 -1 0 2 2 -1 1 1 -1 0 2 2 0 -1	# 188
-1 2 2 -1 2 2 -1 0 -3 -3 -3 -3 -1 0 2 2 0 2 2 0 1 1 -2 -1 1 1 -1 1 1 -1 -1 1 1 -1 -1	# 189
-1 2 2 -1 2 2 -1 0 -3 -3 1 1 -2 -1 1 1 -1 1 1 -1 -3 -3 -1 0 2 2 0 2 2 0 -1 1 1 -1 -1	# 190
0 -3 2 2 -3 2 2 -1 -1 -1 -1 -1 -1 1 1 1 1 1 1 -2 0 0 0 2 2 -3 2 2 -3 -1 -1 -1 -1 1 1	# 191
0 -3 2 2 -3 2 2 -1 -1 -1 0 0 0 2 2 -3 2 2 -3 -1 -1 -1 -1 1 1 1 1 1 1 -2 -1 -1 -1 1 1	# 192
0 -3 2 2 -1 -1 -1 1 1 1 -3 2 2 -1 -1 -1 1 1 1 -2 0 0 0 2 2 -3 -1 -1 -1 1 2 2 -3 -1 1	# 193
0 -3 2 2 -1 -1 -1 1 1 1 0 0 0 2 2 -3 -1 -1 -1 1 -3 2 2 -1 -1 -1 1 1 1 -2 2 2 -3 -1 1	# 194
0 -3 2 2 0 0 0 2 2 -3 -3 2 2 -1 -1 -1 2 2 -3 -1 -1 -1 -1 1 1 1 -1 -1 -1 1 1 1 1 -2 1	# 195
0 -3 2 2 0 0 0 2 2 -3 -1 -1 -1 1 1 1 -1 -1 -1 1 -3 2 2 -1 -1 -1 2 2 -3 -1 1 1 1 -2 1	# 196
0 -1 -1 -1 -3 2 2 1 1 1 -3 2 2 1 1 1 -1 -1 -1 -2 0 0 0 -1 -1 -1 2 2 -3 1 2 2 -3 1 -1	# 197
0 -1 -1 -1 -3 2 2 1 1 1 0 0 0 -1 -1 -1 2 2 -3 1 -3 2 2 1 1 1 -1 -1 -1 -2 2 2 -3 1 -1	# 198
0 -1 -1 -1 0 0 0 -1 -1 -1 -3 2 2 1 1 1 2 2 -3 1 -3 2 2 1 1 1 2 2 -3 1 -1 -1 -1 -2 -1	# 199
0 -1 -1 -1 0 0 0 -1 -1 -1 2 -3 2 1 1 1 2 -3 2 1 2 -3 2 1 1 1 2 -3 2 1 -1 -1 -1 -2 -1	# 200
0 -1 -1 -1 0 0 0 -1 -1 -1 2 2 -3 1 1 1 -3 2 2 1 2 2 -3 1 1 1 -3 2 2 1 -1 -1 -1 -2 -1	# 201
0 -1 -1 -1 2 -3 2 1 1 1 0 0 0 -1 -1 -1 2 -3 2 1 2 -3 2 1 1 1 -1 -1 -1 -2 2 -3 2 1 -1	# 202
0 -1 -1 -1 2 -3 2 1 1 1 2 -3 2 1 1 1 -1 -1 -1 -2 0 0 0 -1 -1 -1 2 -3 2 1 2 -3 2 1 -1	# 203
0 -1 -1 -1 2 2 -3 1 1 1 0 0 0 -1 -1 -1 -3 2 2 1 2 2 -3 1 1 1 -1 -1 -1 -2 -3 2 2 1 -1	# 204
0 -1 -1 -1 2 2 -3 1 1 1 2 2 -3 1 1 1 -1 -1 -1 -2 0 0 0 -1 -1 -1 -3 2 2 1 -3 2 2 1 -1	# 205
0 0 0 0 -3 2 2 2 2 -3 -3 2 2 2 2 -3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 1 1 1 1 1 -2	# 206
0 0 0 0 -3 2 2 2 2 -3 -1 -1 -1 -1 -1 -1 1 1 1 1 -3 2 2 2 2 -3 -1 -1 -1 -1 1 1 1 1 -2	# 207
0 0 0 0 -1 -1 -1 -1 -1 -1 -3 2 2 2 2 -3 1 1 1 1 -3 2 2 2 2 -3 1 1 1 1 -1 -1 -1 -1 -2	# 208
0 0 0 0 -1 -1 -1 -1 -1 -1 2 -3 2 2 -3 2 1 1 1 1 2 -3 2 2 -3 2 1 1 1 1 -1 -1 -1 -1 -2	# 209
0 0 0 0 -1 -1 -1 -1 -1 -1 2 2 -3 -3 2 2 1 1 1 1 2 2 -3 -3 2 2 1 1 1 1 -1 -1 -1 -1 -2	# 210
0 0 0 0 2 -3 2 2 -3 2 -1 -1 -1 -1 -1 -1 1 1 1 1 2 -3 2 2 -3 2 -1 -1 -1 -1 1 1 1 1 -2	# 211
0 0 0 0 2 -3 2 2 -3 2 2 -3 2 2 -3 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 1 1 1 1 1 -2	# 212
0 0 0 0 2 2 -3 -3 2 2 -1 -1 -1 -1 -1 -1 1 1 1 1 2 2 -3 -3 2 2 -1 -1 -1 -1 1 1 1 1 -2	# 213
0 0 0 0 2 2 -3 -3 2 2 2 2 -3 -3 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 1 1 1 1 1 -2	# 214
0 2 -3 2 -1 -1 -1 1 1 1 0 0 0 2 -3 2 -1 -1 -1 1 2 -3 2 -1 -1 -1 1 1 1 -2 2 -3 2 -1 1	# 215
0 2 -3 2 -1 -1 -1 1 1 1 2 -3 2 -1 -1 -1 1 1 1 -2 0 0 0 2 -3 2 -1 -1 -1 1 2 -3 2 -1 1	# 216
0 2 -3 2 0 0 0 2 -3 2 -1 -1 -1 1 1 1 -1 -1 -1 1 2 -3 2 -1 -1 -1 2 -3 2 -1 1 1 1 -2 1	# 217
0 2 -3 2 0 0 0 2 -3 2 2 -3 2 -1 -1 -1 2 -3 2 -1 -1 -1 -1 1 1 1 -1 -1 -1 1 1 1 1 -2 1	# 218
0 2 -3 2 2 -3 2 -1 -1 -1 -1 -1 -1 1 1 1 1 1 1 -2 0 0 0 2 -3 2 2 -3 2 -1 -1 -1 -1 1 1	# 219
0 2 -3 2 2 -3 2 -1 -1 -1 0 0 0 2 -3 2 2 -3 2 -1 -1 -1 -1 1 1 1 1 1 1 -2 -1 -1 -1 1 1	# 220
0 2 2 -3 -1 -1 -1 1 1 1 0 0 0 -3 2 2 -1 -1 -1 1 2 2 -3 -1 -1 -1 1 1 1 -2 -3 2 2 -1 1	# 221
0 2 2 -3 -1 -1 -1 1 1 1 2 2 -3 -1 -1 -1 1 1 1 -2 0 0 0 -3 2 2 -1 -1 -1 1 -3 2 2 -1 1	# 222
0 2 2 -3 0 0 0 -3 2 2 -1 -1 -1 1 1 1 -1 -1 -1 1 2 2 -3 -1 -1 -1 -3 2 2 -1 1 1 1 -2 1	# 223
0 2 2 -3 0 0 0 -3 2 2 2 2 -3 -1 -1 -1 -3 2 2 -1 -1 -1 -1 1 1 1 -1 -1 -1 1 1 1 1 -2 1	# 224
0 2 2 -3 2 2 -3 -1 -1 -1 -1 -1 -1 1 1 1 1 1 1 -2 0 0 0 -3 2 2 -3 2 2 -1 -1 -1 -1 1 1	# 225
0 2 2 -3 2 2 -3 -1 -1 -1 0 0 0 -3 2 2 -3 2 2 -1 -1 -1 -1 1 1 1 1 1 1 -2 -1 -1 -1 1 1	# 226
1 -3 -1 1 -1 1 -2 -3 -1 1 2 -1 1 0 2 -1 2 -1 1 2 2 -1 1 0 2 -1 2 -1 1 2 0 -3 -1 0 -3	# 227
1 -3 -1 1 2 -1 1 0 2 -1 -1 1 -2 -3 -1 1 2 -1 1 2 2 -1 1 0 2 -1 0 -3 -1 0 2 -1 1 2 -3	# 228
1 -3 -1 1 2 -1 1 0 2 -1 2 -1 1 0 2 -1 0 -3 -1 0 -1 1 -2 -3 -1 1 2 -1 1 2 2 -1 1 2 -3	# 229
1 -3 1 -1 -1 -2 1 -1 -3 1 2 1 -1 2 0 -1 -1 2 1 2 2 1 -1 2 0 -1 -1 2 1 2 -3 0 -1 0 -3	# 230
1 -3 1 -1 2 1 -1 2 0 -1 -1 -2 1 -1 -3 1 -1 2 1 2 2 1 -1 2 0 -1 -3 0 -1 0 -1 2 1 2 -3	# 231
1 -3 1 -1 2 1 -1 2 0 -1 2 1 -1 2 0 -1 -3 0 -1 0 -1 -2 1 -1 -3 1 -1 2 1 2 -1 2 1 2 -3	# 232
1 -2 -1 1 1 -3 -1 -1 1 -3 1 2 -1 -1 1 2 2 -1 0 2 1 2 -1 -1 1 2 2 -1 0 2 -3 -1 0 -3 0	# 233
1 -2 -1 1 1 2 -1 -1 1 2 1 -3 -1 -1 1 -3 2 -1 0 2 1 2 -1 -1 1 2 -3 -1 0 -3 2 -1 0 2 0	# 234
1 -2 -1 1 1 2 -1 -1 1 2 1 2 -1 -1 1 2 -3 -1 0 -3 1 -3 -1 -1 1 -3 2 -1 0 2 2 -1 0 2 0	# 235
1 -2 1 -1 1 -1 -3 1 -1 -3 1 -1 2 1 -1 2 -1 2 0 2 1 -1 2 1 -1 2 -1 2 0 2 -1 -3 0 -3 0	# 236
1 -2 1 -1 1 -1 2 1 -1 2 1 -1 -3 1 -1 -3 -1 2 0 2 1 -1 2 1 -1 2 -1 -3 0 -3 -1 2 0 2 0	# 237
1 -2 1 -1 1 -1 2 1 -1 2 1 -1 2 1 -1 2 -1 -3 0 -3 1 -1 -3 1 -1 -3 -1 2 0 2 -1 2 0 2 0	# 238
1 -1 -3 1 -1 2 1 0 -1 2 -1 2 1 0 -1 2 0 -1 -3 0 1 -1 -2 -3 1 -1 2 1 -1 2 2 1 -1 2 -3	# 239
1 -1 -3 1 -1 2 1 0 -1 2 1 -1 -2 -3 1 -1 2 1 -1 2 -1 2 1 0 -1 2 0 -1 -3 0 2 1 -1 2 -3	# 240
1 -1 -3 1 1 -1 -2 -3 1 -1 -1 2 1 0 -1 2 2 1 -1 2 -1 2 1 0 -1 2 2 1 -1 2 0 -1 -3 0 -3	# 241
1 -1 -2 1 -3 1 -1 -1 -3 1 2 1 -1 -1 2 1 2 0 -1 2 2 1 -1 -1 2 1 2 0 -1 2 -3 0 -1 -3 0	# 242
1 -1 -2 1 2 1 -1 -1 2 1 -3 1 -1 -1 -3 1 2 0 -1 2 2 1 -1 -1 2 1 -3 0 -1 -3 2 0 -1 2 0	# 243
1 -1 -2 1 2 1 -1 -1 2 1 2 1 -1 -1 2 1 -3 0 -1 -3 -3 1 -1 -1 -3 1 2 0 -1 2 2 0 -1 2 0	# 244
1 -1 1 -3 -1 1 2 -1 0 2 -1 1 2 -1 0 2 -1 0 -3 0 1 -2 -1 1 -3 -1 1 2 -1 2 1 2 -1 2 -3	# 245
1 -1 1 -3 -1 1 2 -1 0 2 1 -2 -1 1 -3 -1 1 2 -1 2 -1 1 2 -1 0 2 -1 0 -3 0 1 2 -1 2 -3	# 246
1 -1 1 -3 1 -2 -1 1 -3 -1 -1 1 2 -1 0 2 1 2 -1 2 -1 1 2 -1 0 2 1 2 -1 2 -1 0 -3 0 -3	# 247
1 -1 1 -2 -3 -1 1 -3 -1 1 2 -1 1 2 -1 1 0 2 -1 2 2 -1 1 2 -1 1 0 2 -1 2 0 -3 -1 -3 0	# 248
1 -1 1 -2 2 -1 1 2 -1 1 -3 -1 1 -3 -1 1 0 2 -1 2 2 -1 1 2 -1 1 0 -3 -1 -3 0 2 -1 2 0	# 249
1 -1 1 -2 2 -1 1 2 -1 1 2 -1 1 2 -1 1 0 -3 -1 -3 -3 -1 1 -3 -1 1 0 2 -1 2 0 2 -1 2 0	# 250
1 -1 1 2 -1 1 -3 -1 0 2 -1 1 2 -1 0 -3 -1 0 2 0 1 -2 -1 1 2 -1 1 -3 -1 2 1 2 -1 -3 2	# 251
1 -1 1 2 -1 1 -3 -1 0 2 1 -2 -1 1 2 -1 1 -3 -1 2 -1 1 2 -1 0 -3 -1 0 2 0 1 2 -1 -3 2	# 252
1 -1 1 2 -1 1 2 -1 0 -3 -1 1 -3 -1 0 2 -1 0 2 0 1 -2 -1 1 2 -1 1 2 -1 -3 1 -3 -1 2 2	# 253
1 -1 1 2 -1 1 2 -1 0 -3 1 -2 -1 1 2 -1 1 2 -1 -3 -1 1 -3 -1 0 2 -1 0 2 0 1 -3 -1 2 2	# 254
1 -1 1 2 1 -2 -1 1 2 -1 -1 1 -3 -1 0 2 1 -3 -1 2 -1 1 2 -1 0 -3 1 2 -1 -3 -1 0 2 0 2	# 255
1 -1 1 2 1 -2 -1 1 2 -1 -1 1 2 -1 0 -3 1 2 -1 -3 -1 1 -3 -1 0 2 1 -3 -1 2 -1 0 2 0 2	# 256
1 -1 2 1 -1 -3 1 0 -1 2 -1 2 1 0 -1 -3 0 -1 2 0 1 -1 -2 2 1 -1 -3 1 -1 2 2 1 -1 -3 2	# 257
1 -1 2 1 -1 -3 1 0 -1 2 1 -1 -2 2 1 -1 -3 1 -1 2 -1 2 1 0 -1 -3 0 -1 2 0 2 1 -1 -3 2	# 258
1 -1 2 1 -1 2 1 0 -1 -3 -1 -3 1 0 -1 2 0 -1 2 0 1 -1 -2 2 1 -1 2 1 -1 -3 -3 1 -1 2 2	# 259
1 -1 2 1 -1 2 1 0 -1 -3 1 -1 -2 2 1 -1 2 1 -1 -3 -1 -3 1 0 -1 2 0 -1 2 0 -3 1 -1 2 2	# 260
1 -1 2 1 1 -1 -2 2 1 -1 -1 -3 1 0 -1 2 -3 1 -1 2 -1 2 1 0 -1 -3 2 1 -1 -3 0 -1 2 0 2	# 261
1 -1 2 1 1 -1 -2 2 1 -1 -1 2 1 0 -1 -3 2 1 -1 -3 -1 -3 1 0 -1 2 -3 1 -1 2 0 -1 2 0 2	# 262
1 1 -3 -1 -2 -1 1 -1 1 -3 1 2 -1 2 -1 0 -1 1 2 2 1 2 -1 2 -1 0 -1 1 2 2 -3 -1 0 0 -3	# 263
1 1 -3 -1 1 2 -1 2 -1 0 -2 -1 1 -1 1 -3 -1 1 2 2 1 2 -1 2 -1 0 -3 -1 0 0 -1 1 2 2 -3	# 264
1 1 -3 -1 1 2 -1 2 -1 0 1 2 -1 2 -1 0 -3 -1 0 0 -2 -1 1 -1 1 -3 -1 1 2 2 -1 1 2 2 -3	# 265
1 1 -2 -1 -1 1 -3 1 -3 -1 -1 1 2 1 2 -1 -1 0 2 2 -1 1 2 1 2 -1 -1 0 2 2 -1 0 -3 -3 0	# 266
1 1 -2 -1 -1 1 2 1 2 -1 -1 1 -3 1 -3 -1 -1 0 2 2 -1 1 2 1 2 -1 -1 0 -3 -3 -1 0 2 2 0	# 267
1 1 -2 -1 -1 1 2 1 2 -1 -1 1 2 1 2 -1 -1 0 -3 -3 -1 1 -3 1 -3 -1 -1 0 2 2 -1 0 2 2 0	# 268
1 1 -1 -3 -2 1 -1 1 -1 -3 1 -1 2 -1 2 0 1 -1 2 2 1 -1 2 -1 2 0 1 -1 2 2 -1 -3 0 0 -3	# 269
1 1 -1 -3 1 -1 2 -1 2 0 -2 1 -1 1 -1 -3 1 -1 2 2 1 -1 2 -1 2 0 -1 -3 0 0 1 -1 2 2 -3	# 270
1 1 -1 -3 1 -1 2 -1 2 0 1 -1 2 -1 2 0 -1 -3 0 0 -2 1 -1 1 -1 -3 1 -1 2 2 1 -1 2 2 -3	# 271
1 1 -1 -2 -1 -3 1 -3 1 -1 -1 2 1 2 1 -1 0 -1 2 2 -1 2 1 2 1 -1 0 -1 2 2 0 -1 -3 -3 0	# 272
1 1 -1 -2 -1 2 1 2 1 -1 -1 -3 1 -3 1 -1 0 -1 2 2 -1 2 1 2 1 -1 0 -1 -3 -3 0 -1 2 2 0	# 273
1 1 -1 -2 -1 2 1 2 1 -1 -1 2 1 2 1 -1 0 -1 -3 -3 -1 -3 1 -3 1 -1 0 -1 2 2 0 -1 2 2 0	# 274
1 1 -1 2 -2 1 -1 1 -1 2 1 -1 -3 -1 2 0 1 -1 -3 2 1 -1 2 -1 -3 0 1 -1 2 -3 -1 2 0 0 2	# 275
1 1 -1 2 -2 1 -1 1 -1 2 1 -1 2 -1 -3 0 1 -1 2 -3 1 -1 -3 -1 2 0 1 -1 -3 2 -1 2 0 0 2	# 276
1 1 -1 2 1 -1 -3 -1 2 0 -2 1 -1 1 -1 2 1 -1 -3 2 1 -1 2 -1 -3 0 -1 2 0 0 1 -1 2 -3 2	# 277
1 1 -1 2 1 -1 -3 -1 2 0 1 -1 2 -1 -3 0 -1 2 0 0 -2 1 -1 1 -1 2 1 -1 -3 2 1 -1 2 -3 2	# 278
1 1 -1 2 1 -1 2 -1 -3 0 -2 1 -1 1 -1 2 1 -1 2 -3 1 -1 -3 -1 2 0 -1 2 0 0 1 -1 -3 2 2	# 279
1 1 -1 2 1 -1 2 -1 -3 0 1 -1 -3 -1 2 0 -1 2 0 0 -2 1 -1 1 -1 2 1 -1 2 -3 1 -1 -3 2 2	# 280
1 1 2 -1 -2 -1 1 -1 1 2 1 -3 -1 2 -1 0 -1 1 -3 2 1 2 -1 -3 -1 0 -1 1 2 -3 2 -1 0 0 2	# 281
1 1 2 -1 -2 -1 1 -1 1 2 1 2 -1 -3 -1 0 -1 1 2 -3 1 -3 -1 2 -1 0 -1 1 -3 2 2 -1 0 0 2	# 282
1 1 2 -1 1 -3 -1 2 -1 0 -2 -1 1 -1 1 2 -1 1 -3 2 1 2 -1 -3 -1 0 2 -1 0 0 -1 1 2 -3 2	# 283
1 1 2 -1 1 -3 -1 2 -1 0 1 2 -1 -3 -1 0 2 -1 0 0 -2 -1 1 -1 1 2 -1 1 -3 2 -1 1 2 -3 2	# 284
1 1 2 -1 1 2 -1 -3 -1 0 -2 -1 1 -1 1 2 -1 1 2 -3 1 -3 -1 2 -1 0 2 -1 0 0 -1 1 -3 2 2	# 285
1 1 2 -1 1 2 -1 -3 -1 0 1 -3 -1 2 -1 0 2 -1 0 0 -2 -1 1 -1 1 2 -1 1 2 -3 -1 1 -3 2 2	# 286
1 2 -1 1 -3 -1 1 0 2 -1 -1 1 -2 2 -1 1 -3 -1 1 2 2 -1 1 0 -3 -1 0 2 -1 0 2 -1 1 -3 2	# 287
1 2 -1 1 -3 -1 1 0 2 -1 2 -1 1 0 -3 -1 0 2 -1 0 -1 1 -2 2 -1 1 -3 -1 1 2 2 -1 1 -3 2	# 288
1 2 -1 1 -1 1 -2 2 -1 1 -3 -1 1 0 2 -1 -3 -1 1 2 2 -1 1 0 -3 -1 2 -1 1 -3 0 2 -1 0 2	# 289
1 2 -1 1 -1 1 -2 2 -1 1 2 -1 1 0 -3 -1 2 -1 1 -3 -3 -1 1 0 2 -1 -3 -1 1 2 0 2 -1 0 2	# 290
1 2 -1 1 2 -1 1 0 -3 -1 -3 -1 1 0 2 -1 0 2 -1 0 -1 1 -2 2 -1 1 2 -1 1 -3 -3 -1 1 2 2	# 291
1 2 -1 1 2 -1 1 0 -3 -1 -1 1 -2 2 -1 1 2 -1 1 -3 -3 -1 1 0 2 -1 0 2 -1 0 -3 -1 1 2 2	# 292
1 2 1 -1 -3 1 -1 2 0 -1 -1 -2 1 -1 2 1 -1 -3 1 2 2 1 -1 -3 0 -1 2 0 -1 0 -1 2 1 -3 2	# 293
1 2 1 -1 -3 1 -1 2 0 -1 2 1 -1 -3 0 -1 2 0 -1 0 -1 -2 1 -1 2 1 -1 -3 1 2 -1 2 1 -3 2	# 294
1 2 1 -1 -1 -2 1 -1 2 1 -3 1 -1 2 0 -1 -1 -3 1 2 2 1 -1 -3 0 -1 -1 2 1 -3 2 0 -1 0 2	# 295
1 2 1 -1 -1 -2 1 -1 2 1 2 1 -1 -3 0 -1 -1 2 1 -3 -3 1 -1 2 0 -1 -1 -3 1 2 2 0 -1 0 2	# 296
1 2 1 -1 2 1 -1 -3 0 -1 -3 1 -1 2 0 -1 2 0 -1 0 -1 -2 1 -1 2 1 -1 2 1 -3 -1 -3 1 2 2	# 297
1 2 1 -1 2 1 -1 -3 0 -1 -1 -2 1 -1 2 1 -1 2 1 -3 -3 1 -1 2 0 -1 2 0 -1 0 -1 -3 1 2 2	# 298
2 -3 0 2 -1 2 -1 -3 -1 2 1 -1 1 -1 1 -1 1 -2 1 1 2 0 -3 0 2 0 2 -1 -3 2 -1 1 -1 -1 1	# 299
2 -3 0 2 -1 2 -1 -3 -1 2 2 0 -3 0 2 0 2 -1 -3 2 1 -1 1 -1 1 -1 1 -2 1 1 -1 1 -1 -1 1	# 300
2 -3 0 2 1 -1 1 -1 1 -1 -1 2 -1 -3 -1 2 1 -2 1 1 2 0 -3 0 2 0 -1 1 -1 -1 2 -1 -3 2 1	# 301
2 -3 0 2 1 -1 1 -1 1 -1 2 0 -3 0 2 0 -1 1 -1 -1 -1 2 -1 -3 -1 2 1 -2 1 1 2 -1 -3 2 1	# 302
2 -3 0 2 2 0 -3 0 2 0 -1 2 -1 -3 -1 2 2 -1 -3 2 1 -1 1 -1 1 -1 -1 1 -1 -1 1 -2 1 1 1	# 303
2 -3 0 2 2 0 -3 0 2 0 1 -1 1 -1 1 -1 -1 1 -1 -1 -1 2 -1 -3 -1 2 2 -1 -3 2 1 -2 1 1 1	# 304
2 -3 2 0 -1 -1 2 -1 -3 2 1 1 -1 1 -1 -1 -2 1 1 1 2 -3 0 2 0 0 -1 2 -3 2 1 -1 -1 -1 1	# 305
2 -3 2 0 -1 -1 2 -1 -3 2 2 -3 0 2 0 0 -1 2 -3 2 1 1 -1 1 -1 -1 -2 1 1 1 1 -1 -1 -1 1	# 306
2 -3 2 0 1 1 -1 1 -1 -1 -1 -1 2 -1 -3 2 -2 1 1 1 2 -3 0 2 0 0 1 -1 -1 -1 -1 2 -3 2 1	# 307
2 -3 2 0 1 1 -1 1 -1 -1 2 -3 0 2 0 0 1 -1 -1 -1 -1 -1 2 -1 -3 2 -2 1 1 1 -1 2 -3 2 1	# 308
2 -3 2 0 2 -3 0 2 0 0 -1 -1 2 -1 -3 2 -1 2 -3 2 1 1 -1 1 -1 -1 1 -1 -1 -1 -2 1 1 1 1	# 309
2 -3 2 0 2 -3 0 2 0 0 1 1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 2 -1 -3 2 -1 2 -3 2 -2 1 1 1 1	# 310
2 -1 -1 2 -3 2 0 -1 -3 2 1 1 -1 -2 1 1 1 -1 -1 1 2 -3 0 -1 2 -3 2 0 0 2 1 -1 -1 1 -1	# 311
2 -1 -1 2 -3 2 0 -1 -3 2 2 -3 0 -1 2 -3 2 0 0 2 1 1 -1 -2 1 1 1 -1 -1 1 1 -1 -1 1 -1	# 312
2 -1 -1 2 1 1 -1 -2 1 1 -3 2 0 -1 -3 2 1 -1 -1 1 2 -3 0 -1 2 -3 1 -1 -1 1 2 0 0 2 -1	# 313
2 -1 -1 2 1 1 -1 -2 1 1 2 -3 0 -1 2 -3 1 -1 -1 1 -3 2 0 -1 -3 2 1 -1 -1 1 2 0 0 2 -1	# 314
