-1 -9 -9 -1 -9 -9 0 0 -8 15 7 7 -24 16 8 16 -24 8 17 15 7 7 -24 16 8 16 -24 8 17 -8 -8 -16 -7 -7	# 162
-1 -9 -9 -1 -9 -9 0 0 -8 15 7 7 16 -24 8 -24 16 8 17 15 7 7 16 -24 8 -24 16 8 17 -8 -8 -16 -7 -7	# 163
-1 -9 -9 15 7 7 -24 16 8 -1 -9 -9 0 0 -8 16 -24 8 17 15 7 7 -24 16 8 -8 -8 -16 -7 16 -24 8 17 -7	# 164
-1 -9 -9 15 7 7 -24 16 8 15 7 7 -24 16 8 -8 -8 -16 -7 -1 -9 -9 0 0 -8 16 -24 8 17 16 -24 8 17 -7	# 165
-1 -9 -9 15 7 7 16 -24 8 -1 -9 -9 0 0 -8 -24 16 8 17 15 7 7 16 -24 8 -8 -8 -16 -7 -24 16 8 17 -7	# 166
-1 -9 -9 15 7 7 16 -24 8 15 7 7 16 -24 8 -8 -8 -16 -7 -1 -9 -9 0 0 -8 -24 16 8 17 -24 16 8 17 -7	# 167
7 7 15 -9 -9 -1 8 -24 16 -9 -9 -1 8 16 -24 -8 0 0 17 7 7 15 -16 -8 -8 8 -24 16 -7 8 16 -24 -7 17	# 168
7 7 15 -9 -9 -1 8 -24 16 7 7 15 -16 -8 -8 8 -24 16 -7 -9 -9 -1 8 16 -24 -8 0 0 17 8 16 -24 -7 17	# 169
7 7 15 -9 -9 -1 8 16 -24 -9 -9 -1 8 -24 16 -8 0 0 17 7 7 15 -16 -8 -8 8 16 -24 -7 8 -24 16 -7 17	# 170
7 7 15 -9 -9 -1 8 16 -24 7 7 15 -16 -8 -8 8 16 -24 -7 -9 -9 -1 8 -24 16 -8 0 0 17 8 -24 16 -7 17	# 171
7 7 15 7 7 15 -16 -8 -8 -9 -9 -1 8 -24 16 8 -24 16 -7 -9 -9 -1 8 16 -24 8 16 -24 -7 -8 0 0 17 17	# 172
7 7 15 7 7 15 -16 -8 -8 -9 -9 -1 8 16 -24 8 16 -24 -7 -9 -9 -1 8 -24 16 8 -24 16 -7 -8 0 0 17 17	# 173
7 15 7 -9 -1 -9 -24 8 16 -9 -1 -9 16 8 -24 0 -8 0 17 7 15 7 -8 -16 -8 -24 8 16 -7 16 8 -24 -7 17	# 174
7 15 7 -9 -1 -9 -24 8 16 7 15 7 -8 -16 -8 -24 8 16 -7 -9 -1 -9 16 8 -24 0 -8 0 17 16 8 -24 -7 17	# 175
7 15 7 -9 -1 -9 16 8 -24 -9 -1 -9 -24 8 16 0 -8 0 17 7 15 7 -8 -16 -8 16 8 -24 -7 -24 8 16 -7 17	# 176
7 15 7 -9 -1 -9 16 8 -24 7 15 7 -8 -16 -8 16 8 -24 -7 -9 -1 -9 -24 8 16 0 -8 0 17 -24 8 16 -7 17	# 177
7 15 7 7 15 7 -8 -16 -8 -9 -1 -9 -24 8 16 -24 8 16 -7 -9 -1 -9 16 8 -24 16 8 -24 -7 0 -8 0 17 17	# 178
7 15 7 7 15 7 -8 -16 -8 -9 -1 -9 16 8 -24 16 8 -24 -7 -9 -1 -9 -24 8 16 -24 8 16 -7 0 -8 0 17 17	# 179
15 7 7 -1 -9 -9 -24 16 8 -1 -9 -9 16 -24 8 0 0 -8 17 15 7 7 -8 -8 -16 -24 16 8 -7 16 -24 8 -7 17	# 180
15 7 7 -1 -9 -9 -24 16 8 15 7 7 -8 -8 -16 -24 16 8 -7 -1 -9 -9 16 -24 8 0 0 -8 17 16 -24 8 -7 17	# 181
15 7 7 -1 -9 -9 16 -24 8 -1 -9 -9 -24 16 8 0 0 -8 17 15 7 7 -8 -8 -16 16 -24 8 -7 -24 16 8 -7 17	# 182
15 7 7 -1 -9 -9 16 -24 8 15 7 7 -8 -8 -16 16 -24 8 -7 -1 -9 -9 -24 16 8 0 0 -8 17 -24 16 8 -7 17	# 183
15 7 7 15 7 7 -8 -8 -16 -1 -9 -9 -24 16 8 -24 16 8 -7 -1 -9 -9 16 -24 8 16 -24 8 -7 0 0 -8 17 17	# 184
15 7 7 15 7 7 -8 -8 -16 -1 -9 -9 16 -24 8 16 -24 8 -7 -1 -9 -9 -24 16 8 -24 16 8 -7 0 0 -8 17 17	# 185
-33 -9 -9 -9 15 15 -8 -8 16 -9 15 15 -8 -8 16 16 16 -40 17 -9 15 15 -8 -8 16 16 16 -40 17 16 16 -40 17 -39	# 186
-9 -33 -9 15 -9 15 -8 16 -8 15 -9 15 -8 16 -8 16 -40 16 17 15 -9 15 -8 16 -8 16 -40 16 17 16 -40 16 17 -39	# 187
-9 -9 -33 15 15 -9 16 -8 -8 15 15 -9 16 -8 -8 -40 16 16 17 15 15 -9 16 -8 -8 -40 16 16 17 -40 16 16 17 -39	# 188
-9 15 15 -33 -9 -9 -8 -8 16 -9 15 15 16 16 -40 -8 -8 16 17 -9 15 15 16 16 -40 -8 -8 16 17 16 16 -40 -39 17	# 189
-9 15 15 -9 15 15 16 16 -40 -33 -9 -9 -8 -8 16 -8 -8 16 17 -9 15 15 16 16 -40 16 16 -40 -39 -8 -8 16 17 17	# 190
-9 15 15 -9 15 15 16 16 -40 -9 15 15 16 16 -40 16 16 -40 -39 -33 -9 -9 -8 -8 16 -8 -8 16 17 -8 -8 16 17 17	# 191
15 -9 15 -9 -33 -9 -8 16 -8 15 -9 15 16 -40 16 -8 16 -8 17 15 -9 15 16 -40 16 -8 16 -8 17 16 -40 16 -39 17	# 192
15 -9 15 15 -9 15 16 -40 16 -9 -33 -9 -8 16 -8 -8 16 -8 17 15 -9 15 16 -40 16 16 -40 16 -39 -8 16 -8 17 17	# 193
15 -9 15 15 -9 15 16 -40 16 15 -9 15 16 -40 16 16 -40 16 -39 -9 -33 -9 -8 16 -8 -8 16 -8 17 -8 16 -8 17 17	# 194
15 15 -9 -9 -9 -33 16 -8 -8 15 15 -9 -40 16 16 16 -8 -8 17 15 15 -9 -40 16 16 16 -8 -8 17 -40 16 16 -39 17	# 195
15 15 -9 15 15 -9 -40 16 16 -9 -9 -33 16 -8 -8 16 -8 -8 17 15 15 -9 -40 16 16 -40 16 16 -39 16 -8 -8 17 17	# 196
15 15 -9 15 15 -9 -40 16 16 15 15 -9 -40 16 16 -40 16 16 -39 -9 -9 -33 16 -8 -8 16 -8 -8 17 16 -8 -8 17 17	# 197
-45 -21 -21 -5 19 19 24 24 -32 -5 19 19 24 24 -32 -16 -16 8 13 -5 19 19 24 24 -32 -16 -16 8 13 -16 -16 8 13 -27	# 198
-21 -45 -21 19 -5 19 24 -32 24 19 -5 19 24 -32 24 -16 8 -16 13 19 -5 19 24 -32 24 -16 8 -16 13 -16 8 -16 13 -27	# 199
-21 -21 -45 19 19 -5 -32 24 24 19 19 -5 -32 24 24 8 -16 -16 13 19 19 -5 -32 24 24 8 -16 -16 13 8 -16 -16 13 -27	# 200
-5 19 19 -45 -21 -21 24 24 -32 -5 19 19 -16 -16 8 24 24 -32 13 -5 19 19 -16 -16 8 24 24 -32 13 -16 -16 8 -27 13	# 201
-5 19 19 -5 19 19 -16 -16 8 -45 -21 -21 24 24 -32 24 24 -32 13 -5 19 19 -16 -16 8 -16 -16 8 -27 24 24 -32 13 13	# 202
-5 19 19 -5 19 19 -16 -16 8 -5 19 19 -16 -16 8 -16 -16 8 -27 -45 -21 -21 24 24 -32 24 24 -32 13 24 24 -32 13 13	# 203
19 -5 19 -21 -45 -21 24 -32 24 19 -5 19 -16 8 -16 24 -32 24 13 19 -5 19 -16 8 -16 24 -32 24 13 -16 8 -16 -27 13	# 204
19 -5 19 19 -5 19 -16 8 -16 -21 -45 -21 24 -32 24 24 -32 24 13 19 -5 19 -16 8 -16 -16 8 -16 -27 24 -32 24 13 13	# 205
19 -5 19 19 -5 19 -16 8 -16 19 -5 19 -16 8 -16 -16 8 -16 -27 -21 -45 -21 24 -32 24 24 -32 24 13 24 -32 24 13 13	# 206
19 19 -5 -21 -21 -45 -32 24 24 19 19 -5 8 -16 -16 -32 24 24 13 19 19 -5 8 -16 -16 -32 24 24 13 8 -16 -16 -27 13	# 207
19 19 -5 19 19 -5 8 -16 -16 -21 -21 -45 -32 24 24 -32 24 24 13 19 19 -5 8 -16 -16 8 -16 -16 -27 -32 24 24 13 13	# 208
19 19 -5 19 19 -5 8 -16 -16 19 19 -5 8 -16 -16 8 -16 -16 -27 -21 -21 -45 -32 24 24 -32 24 24 13 -32 24 24 13 13	# 209

N_RAYS
210

LINEALITY_SPACE
1 0 0 0 -1 -1 0 0 -1 0 -1 -1 0 0 -1 -1 -1 -2 -1 0 -1 -1 0 0 -1 -1 -1 -2 -1 -1 -1 -2 -1 -2
0 1 0 0 1 0 0 -1 0 0 1 0 0 -1 0 0 -1 0 -1 0 1 0 0 -1 0 0 -1 0 -1 0 -1 0 -1 -1
0 0 1 0 0 1 0 1 1 0 0 1 0 1 1 0 1 1 1 0 0 1 0 1 1 0 1 1 1 0 1 1 1 1
0 0 0 1 1 1 0 0 0 0 0 0 -1 -1 -1 0 0 0 -1 0 0 0 -1 -1 -1 0 0 0 -1 -1 -1 -1 -2 -1
0 0 0 0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 2 0 0 0 1 1 1 1 1 1 2 1 1 1 2 2
0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1

ORTH_LINEALITY_SPACE
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 -1 -1 -1 0 1 2
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 -1 -1 0 -1 1 2
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 -1 0 -1 -1 1 2
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 -1 -1 -1 0 2 1
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 -1 -1 0 -1 2 1
0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 -1 0 -1 -1 2 1
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 -1 -1 0 0 1 1
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 -1 0 -1 0 1 1
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 -1 0 0 -1 1 1
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 -1 -1 0 1 1
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 -1 0 -1 1 1
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 -1 -1 1 1
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 1
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1 0 0 0 0 0 0 0 0 0 0 -1 0 0 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 -1 0 0 0 0 0 0 0 0 0 0 0 -1 0 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -1 0 0 0 0 0 0 0 0 0 0 0 0 -1 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 -1 -1 0 1 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 -1 0 -1 1 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 -1 0 -1 -1 1 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 -1 0 0 0 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 0 -1 0 0 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 0 0 -1 0 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1 -1 0 0 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 -1 0 -1 0 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -1 0 0 -1 1 0

F_VECTOR
1 210 3204 15190 27243 16038

SIMPLICIAL
1

PURE
1

SYMMETRY_GENERATORS
0 1 2 3 4 5 6 7 8 19 20 21 22 23 24 25 26 27 28 9 10 11 12 13 14 15 16 17 18 29 30 31 32 33
0 1 2 9 10 11 12 13 14 3 4 5 6 7 8 15 16 17 18 19 20 21 22 23 24 29 30 31 32 25 26 27 28 33
0 2 1 3 5 4 7 6 8 9 11 10 13 12 14 16 15 17 18 19 21 20 23 22 24 26 25 27 28 30 29 31 32 33
1 0 2 4 3 5 6 8 7 10 9 11 12 14 13 15 17 16 18 20 19 21 22 24 23 25 27 26 28 29 31 30 32 33
3 4 5 0 1 2 6 7 8 9 10 11 15 16 17 12 13 14 18 19 20 21 25 26 27 22 23 24 28 29 30 31 33 32

CONES_ORBITS
{}	# New orbit	# Dimension 7
{0}	# New orbit	# Dimension 8
{4}	# New orbit
{13}	# New orbit
{31}	# New orbit
{37}	# New orbit
{40}	# New orbit
{49}	# New orbit
{67}	# New orbit
{73}	# New orbit
{109}	# New orbit
{113}	# New orbit
{149}	# New orbit
{185}	# New orbit
{197}	# New orbit
{209}	# New orbit
{34 35}	# New orbit	# Dimension 9
{0 4}	# New orbit
{0 37}	# New orbit
{70 71}	# New orbit
{0 40}	# New orbit
{4 29}	# New orbit
{4 35}	# New orbit
{19 29}	# New orbit
{22 29}	# New orbit
{28 30}	# New orbit
{4 40}	# New orbit
{11 31}	# New orbit
{11 37}	# New orbit
{31 37}	# New orbit
{32 73}	# New orbit
{28 47}	# New orbit
{13 40}	# New orbit
{31 40}	# New orbit
{37 40}	# New orbit
{4 65}	# New orbit
{31 49}	# New orbit
{0 73}	# New orbit
{20 67}	# New orbit
{28 67}	# New orbit
{61 65}	# New orbit
{11 67}	# New orbit
{30 67}	# New orbit
{37 67}	# New orbit
{4 73}	# New orbit
{20 73}	# New orbit
{40 67}	# New orbit
{47 67}	# New orbit
{59 73}	# New orbit
{11 73}	# New orbit
{31 73}	# New orbit
{37 73}	# New orbit
{0 113}	# New orbit
{40 73}	# New orbit
{47 73}	# New orbit
{4 108}	# New orbit
{3 113}	# New orbit
{4 113}	# New orbit
{17 109}	# New orbit
{28 109}	# New orbit
{59 109}	# New orbit
{3 149}	# New orbit
{67 73}	# New orbit
{30 109}	# New orbit
{31 113}	# New orbit
{37 113}	# New orbit
{20 149}	# New orbit
{14 185}	# New orbit
{27 149}	# New orbit
{4 197}	# New orbit
{40 109}	# New orbit
{31 149}	# New orbit
{47 109}	# New orbit
{40 113}	# New orbit
{25 185}	# New orbit
{30 184}	# New orbit
{26 197}	# New orbit
{40 149}	# New orbit
{31 197}	# New orbit
{67 109}	# New orbit
{67 113}	# New orbit
{40 197}	# New orbit
{66 149}	# New orbit
{4 209}	# New orbit
{73 109}	# New orbit
{73 113}	# New orbit
{28 209}	# New orbit
{65 197}	# New orbit
{29 209}	# New orbit
{73 149}	# New orbit
{103 108}	# New orbit
{40 209}	# New orbit
{73 197}	# New orbit
{109 113}	# New orbit
{103 149}	# New orbit
{67 209}	# New orbit
{108 149}	# New orbit
{113 149}	# New orbit
{102 197}	# New orbit
{109 184}	# New orbit
{109 197}	# New orbit
{113 197}	# New orbit
{73 209}	# New orbit
{149 185}	# New orbit
{148 197}	# New orbit
{184 197}	# New orbit
{103 209}	# New orbit
{108 209}	# New orbit
{113 209}	# New orbit
{149 209}	# New orbit
{194 209}	# New orbit
{185 209}	# New orbit
{196 209}	# New orbit
{0 34 35}	# New orbit	# Dimension 10
{13 34 35}	# New orbit
{0 4 35}	# New orbit
{34 35 40}	# New orbit
{0 4 40}	# New orbit
{13 70 71}	# New orbit
{31 68 73}	# New orbit
{37 68 73}	# New orbit
{0 32 73}	# New orbit
{4 21 26}	# New orbit
{0 37 40}	# New orbit
{49 70 71}	# New orbit
{4 29 35}	# New orbit
{4 32 73}	# New orbit
{19 25 29}	# New orbit
{22 25 27}	# New orbit
{22 28 29}	# New orbit
{13 22 29}	# New orbit
{20 32 73}	# New orbit
{25 27 29}	# New orbit
{4 29 40}	# New orbit
{4 35 40}	# New orbit
{67 68 73}	# New orbit
{32 59 73}	# New orbit
{11 31 37}	# New orbit
{16 26 49}	# New orbit
{11 32 73}	# New orbit
{32 37 73}	# New orbit
{0 4 73}	# New orbit
{19 26 49}	# New orbit
{22 29 40}	# New orbit
{4 21 65}	# New orbit
{22 29 48}	# New orbit
{4 26 65}	# New orbit
{28 30 47}	# New orbit
{11 31 40}	# New orbit
{11 37 40}	# New orbit
{31 37 40}	# New orbit
{32 40 73}	# New orbit
{2 37 67}	# New orbit
{0 37 73}	# New orbit
{20 28 67}	# New orbit
{11 20 67}	# New orbit
{22 29 67}	# New orbit
{4 20 73}	# New orbit
{28 30 67}	# New orbit
{28 37 67}	# New orbit
{13 61 65}	# New orbit
{4 40 65}	# New orbit
{31 61 65}	# New orbit
{11 37 67}	# New orbit
{0 40 73}	# New orbit
{4 59 73}	# New orbit
{0 3 113}	# New orbit
{0 4 113}	# New orbit
{17 59 73}	# New orbit
{20 28 73}	# New orbit
{20 40 67}	# New orbit
{11 20 73}	# New orbit
{20 31 73}	# New orbit
{28 47 67}	# New orbit
{40 61 65}	# New orbit
{11 40 67}	# New orbit
{49 61 65}	# New orbit
{30 40 67}	# New orbit
{37 40 67}	# New orbit
{30 47 67}	# New orbit
{11 59 73}	# New orbit
{4 40 73}	# New orbit
{31 59 73}	# New orbit
{11 31 73}	# New orbit
{11 37 73}	# New orbit
{31 37 73}	# New orbit
{0 37 113}	# New orbit
{17 47 73}	# New orbit
{4 17 108}	# New orbit
{20 40 73}	# New orbit
{28 47 73}	# New orbit
{40 59 73}	# New orbit
{47 59 73}	# New orbit
{11 40 73}	# New orbit
{4 59 108}	# New orbit
{31 40 73}	# New orbit
{37 40 73}	# New orbit
{0 40 113}	# New orbit
{3 30 109}	# New orbit
{17 25 109}	# New orbit
{3 30 113}	# New orbit
{3 36 113}	# New orbit
{17 28 109}	# New orbit
{17 59 109}	# New orbit
{17 30 109}	# New orbit
{3 20 149}	# New orbit
{20 67 73}	# New orbit
{3 27 149}	# New orbit
{28 67 73}	# New orbit
{28 30 109}	# New orbit
{28 30 113}	# New orbit
{59 67 73}	# New orbit
{4 40 108}	# New orbit
{30 59 109}	# New orbit
{11 67 73}	# New orbit
{19 24 149}	# New orbit
{3 40 113}	# New orbit
{4 40 113}	# New orbit
{37 67 73}	# New orbit
{31 37 113}	# New orbit
{14 25 185}	# New orbit
{20 27 149}	# New orbit
{17 47 109}	# New orbit
{20 31 149}	# New orbit
{14 30 184}	# New orbit
{4 26 197}	# New orbit
{27 31 149}	# New orbit
{28 47 109}	# New orbit
{40 59 109}	# New orbit
{3 40 149}	# New orbit
{47 59 109}	# New orbit
{18 23 197}	# New orbit
{40 67 73}	# New orbit
{30 40 109}	# New orbit
{47 67 73}	# New orbit
{30 47 109}	# New orbit
{31 40 113}	# New orbit
{37 40 113}	# New orbit
{3 66 113}	# New orbit
{0 73 113}	# New orbit
{19 29 185}	# New orbit
{25 30 184}	# New orbit
{22 26 197}	# New orbit
{20 40 149}	# New orbit
{27 29 185}	# New orbit
{26 31 197}	# New orbit
{28 67 109}	# New orbit
{28 67 113}	# New orbit
{4 40 197}	# New orbit
{31 40 149}	# New orbit
{59 67 109}	# New orbit
{3 66 149}	# New orbit
{30 67 109}	# New orbit
{30 67 113}	# New orbit
{37 67 113}	# New orbit
{4 73 108}	# New orbit
{3 73 113}	# New orbit
{4 73 113}	# New orbit
{17 73 109}	# New orbit
{20 66 149}	# New orbit
{27 66 149}	# New orbit
{28 73 109}	# New orbit
{31 40 197}	# New orbit
{4 65 197}	# New orbit
{40 67 109}	# New orbit
{31 66 149}	# New orbit
{47 67 109}	# New orbit
{4 29 209}	# New orbit
{40 67 113}	# New orbit
{59 73 109}	# New orbit
{3 73 149}	# New orbit
{31 73 113}	# New orbit
{37 73 113}	# New orbit
{19 29 209}	# New orbit
{22 65 197}	# New orbit
{25 27 209}	# New orbit
{20 73 149}	# New orbit
{14 103 108}	# New orbit
{26 65 197}	# New orbit
{28 29 209}	# New orbit
{40 66 149}	# New orbit
{4 40 209}	# New orbit
{31 65 197}	# New orbit
{4 73 197}	# New orbit
{40 73 109}	# New orbit
{31 73 149}	# New orbit
{47 73 109}	# New orbit
{40 73 113}	# New orbit
{3 109 113}	# New orbit
{25 103 108}	# New orbit
{17 73 197}	# New orbit
{3 103 149}	# New orbit
{28 109 113}	# New orbit
{40 65 197}	# New orbit
{29 40 209}	# New orbit
{59 73 197}	# New orbit
{40 73 149}	# New orbit
{31 73 197}	# New orbit
{67 73 109}	# New orbit
{3 113 149}	# New orbit
{67 73 113}	# New orbit
{30 109 113}	# New orbit
{20 103 149}	# New orbit
{20 67 209}	# New orbit
{27 103 149}	# New orbit
{4 102 197}	# New orbit
{31 103 149}	# New orbit
{14 102 197}	# New orbit
{14 109 184}	# New orbit
{28 67 209}	# New orbit
{27 113 149}	# New orbit
{40 73 197}	# New orbit
{29 67 209}	# New orbit
{4 113 197}	# New orbit
{4 73 209}	# New orbit
{40 109 113}	# New orbit
{31 113 149}	# New orbit
{25 109 184}	# New orbit
{17 109 197}	# New orbit
{20 73 209}	# New orbit
{26 102 197}	# New orbit
{31 102 197}	# New orbit
{30 109 184}	# New orbit
{28 73 209}	# New orbit
{40 67 209}	# New orbit
{59 109 197}	# New orbit
{4 148 197}	# New orbit
{40 108 149}	# New orbit
{30 109 197}	# New orbit
{40 113 149}	# New orbit
{31 113 197}	# New orbit
{67 109 113}	# New orbit
{27 149 185}	# New orbit
{73 103 108}	# New orbit
{14 184 197}	# New orbit
{26 148 197}	# New orbit
{40 109 197}	# New orbit
{31 148 197}	# New orbit
{40 113 197}	# New orbit
{40 73 209}	# New orbit
{4 108 209}	# New orbit
{66 113 149}	# New orbit
{4 113 209}	# New orbit
{73 109 113}	# New orbit
{20 103 209}	# New orbit
{25 103 209}	# New orbit
{26 184 197}	# New orbit
{27 103 209}	# New orbit
{30 184 197}	# New orbit
{73 103 149}	# New orbit
{28 108 209}	# New orbit
{28 113 209}	# New orbit
{40 148 197}	# New orbit
{67 73 209}	# New orbit
{29 108 209}	# New orbit
{73 108 149}	# New orbit
{73 113 149}	# New orbit
{20 149 209}	# New orbit
{4 194 209}	# New orbit
{73 102 197}	# New orbit
{27 149 209}	# New orbit
{65 148 197}	# New orbit
{40 108 209}	# New orbit
{40 113 209}	# New orbit
{73 109 197}	# New orbit
{73 113 197}	# New orbit
{25 185 209}	# New orbit
{29 194 209}	# New orbit
{31 197 206}	# New orbit
{27 185 209}	# New orbit
{29 185 209}	# New orbit
{103 108 149}	# New orbit
{103 113 149}	# New orbit
{27 196 209}	# New orbit
{40 149 209}	# New orbit
{29 196 209}	# New orbit
{67 108 209}	# New orbit
{73 148 197}	# New orbit
{67 113 209}	# New orbit
{103 108 185}	# New orbit
{102 109 197}	# New orbit
{73 103 209}	# New orbit
{40 196 209}	# New orbit
{66 149 209}	# New orbit
{109 113 197}	# New orbit
{73 108 209}	# New orbit
{73 113 209}	# New orbit
{103 149 185}	# New orbit
{103 149 196}	# New orbit
{108 149 185}	# New orbit
{66 196 209}	# New orbit
{109 148 197}	# New orbit
{73 149 209}	# New orbit
{73 194 209}	# New orbit
{102 184 197}	# New orbit
{109 184 197}	# New orbit
{103 108 209}	# New orbit
{103 113 209}	# New orbit
{148 184 197}	# New orbit
{103 149 209}	# New orbit
{108 149 209}	# New orbit
{113 149 209}	# New orbit
{109 197 206}	# New orbit
{108 194 209}	# New orbit
{113 194 209}	# New orbit
{103 185 209}	# New orbit
{108 185 209}	# New orbit
{108 196 209}	# New orbit
{149 185 209}	# New orbit
{149 196 209}	# New orbit
{185 194 209}	# New orbit
{185 196 209}	# New orbit
{34 35 70 71}	# New orbit	# Dimension 11
{0 34 35 40}	# New orbit
{0 4 32 73}	# New orbit
{19 29 70 71}	# New orbit
{22 29 70 71}	# New orbit
{4 18 20 23}	# New orbit
{13 34 35 40}	# New orbit
{0 4 35 40}	# New orbit
{11 31 68 73}	# New orbit
{11 37 68 73}	# New orbit
{31 37 68 73}	# New orbit
{0 32 37 73}	# New orbit
{4 20 32 73}	# New orbit
{18 22 24 29}	# New orbit
{18 22 27 29}	# New orbit
{28 47 68 73}	# New orbit
{0 32 40 73}	# New orbit
{4 32 59 73}	# New orbit
{22 25 27 29}	# New orbit
{17 32 59 73}	# New orbit
{20 67 68 73}	# New orbit
{11 20 32 73}	# New orbit
{28 67 68 73}	# New orbit
{61 65 70 71}	# New orbit
{11 67 68 73}	# New orbit
{11 32 59 73}	# New orbit
{4 29 35 40}	# New orbit
{4 32 40 73}	# New orbit
{37 67 68 73}	# New orbit
{16 26 31 49}	# New orbit
{11 32 37 73}	# New orbit
{19 26 31 49}	# New orbit
{4 21 26 65}	# New orbit
{22 28 29 47}	# New orbit
{13 22 29 40}	# New orbit
{20 32 40 73}	# New orbit
{2 28 37 67}	# New orbit
{32 40 59 73}	# New orbit
{11 31 37 40}	# New orbit
{47 67 68 73}	# New orbit
{11 32 40 73}	# New orbit
{32 37 40 73}	# New orbit
{0 4 40 73}	# New orbit
{22 28 29 67}	# New orbit
{4 17 59 73}	# New orbit
{4 21 40 65}	# New orbit
{22 29 60 66}	# New orbit
{2 37 40 67}	# New orbit
{0 37 40 73}	# New orbit
{0 3 36 113}	# New orbit
{17 31 59 73}	# New orbit
{11 20 40 67}	# New orbit
{22 29 40 67}	# New orbit
{22 29 47 67}	# New orbit
{4 20 40 73}	# New orbit
{11 20 31 73}	# New orbit
{28 30 47 67}	# New orbit
{13 40 61 65}	# New orbit
{31 40 61 65}	# New orbit
{31 49 61 65}	# New orbit
{11 37 40 67}	# New orbit
{4 40 59 73}	# New orbit
{11 31 59 73}	# New orbit
{0 3 40 113}	# New orbit
{0 4 40 113}	# New orbit
{11 31 37 73}	# New orbit
{17 25 47 73}	# New orbit
{17 28 47 73}	# New orbit
{17 47 59 73}	# New orbit
{4 17 59 108}	# New orbit
{3 17 30 109}	# New orbit
{3 22 27 113}	# New orbit
{11 20 40 73}	# New orbit
{20 31 40 73}	# New orbit
{11 40 59 73}	# New orbit
{31 40 59 73}	# New orbit
{3 30 59 109}	# New orbit
{11 31 40 73}	# New orbit
{11 37 40 73}	# New orbit
{3 19 24 149}	# New orbit
{31 37 40 73}	# New orbit
{0 37 40 113}	# New orbit
{17 25 30 109}	# New orbit
